id,priceid,day
086,TGT101,93.77
086,TGT102,110.71
086,TGT103,106.75
086,TGT104,105.95
086,TGT105,108
086,TGT106,100.64
087,TEVA0,19.02
087,TEVA1,1.09
087,TEVA2,12.41
087,TEVA3,3.77
087,TEVA4,1.49
087,TEVA5,10.52
087,TEVA6,5.04
087,TEVA7,3.92
087,TEVA8,5.22
087,TEVA9,26.85
087,TEVA10,33.68
087,TEVA11,40.78
087,TEVA12,35.89
087,TEVA13,32.98
087,TEVA14,33.76
087,TEVA15,38.51
087,TEVA16,52.23
087,TEVA17,33.93
087,TEVA18,30.23
087,TEVA19,28.47
087,TEVA20,29.42
087,TEVA21,21.75
087,TEVA22,4.48
087,TEVA23,16.76
087,TEVA24,10.63
087,TEVA25,9.63
087,TEVA26,8.29
087,TEVA27,7.17
087,TEVA28,3.67
087,TEVA29,13.76
087,TEVA30,7.57
087,TEVA31,22.55
087,TEVA32,29.49
087,TEVA33,27.53
087,TEVA34,28.8
087,TEVA35,41.22
087,TEVA36,32.49
087,TEVA37,49.76
087,TEVA38,33.71
087,TEVA39,21.32
087,TEVA40,25.51
087,TEVA41,22.89
087,TEVA42,0.54
087,TEVA43,4.26
087,TEVA44,3.6
087,TEVA45,6.44
087,TEVA46,2.25
087,TEVA47,0.56
087,TEVA48,2.93
087,TEVA49,6.45
087,TEVA50,21
087,TEVA51,9.95
087,TEVA52,12.82
087,TEVA53,13.77
087,TEVA54,11.29
087,TEVA55,33.41
087,TEVA56,26.89
087,TEVA57,7.83
087,TEVA58,9
087,TEVA59,5.97
087,TEVA60,7.07
087,TEVA61,8.17
087,TEVA62,3.77
087,TEVA63,14.1
087,TEVA64,25.79
087,TEVA65,22.43
087,TEVA66,33.82
087,TEVA67,18.62
087,TEVA68,18.87
087,TEVA69,36.78
087,TEVA70,50.34
087,TEVA71,68.05
087,TEVA72,76.96
087,TEVA73,80.75
087,TEVA74,72.59
087,TEVA75,61.65
087,TEVA76,51.15
087,TEVA77,75.01
087,TEVA78,79.04
087,TEVA79,69.62
087,TEVA80,71.93
087,TEVA81,62.56
087,TEVA82,61.28
087,TEVA83,74.73
087,TEVA84,65.41
087,TEVA85,50.49
087,TEVA86,59.15
087,TEVA87,69.28
087,TEVA88,74.62
087,TEVA89,87.24
087,TEVA90,84.99
087,TEVA91,72.38
087,TEVA92,64.17
087,TEVA93,68.53
087,TEVA94,59.5
087,TEVA95,79.08
087,TEVA96,80.34
087,TEVA97,67.26
087,TEVA98,61.06
087,TEVA99,73.86
087,TEVA100,68.2
087,TEVA101,58.12
087,TEVA102,51.3
087,TEVA103,58.34
087,TEVA104,58.55
087,TEVA105,43.76
087,TEVA106,52.39
088,JNJ0,5.61
088,JNJ1,0.36
088,JNJ2,3.03
088,JNJ3,9.94
088,JNJ4,1.62
088,JNJ5,2.28
088,JNJ6,6.18
088,JNJ7,16.78
088,JNJ8,17
088,JNJ9,12.44
088,JNJ10,18.2
088,JNJ11,16
088,JNJ12,15.23
088,JNJ13,26.58
088,JNJ14,32.84
088,JNJ15,17.63
088,JNJ16,8.75
088,JNJ17,1.2
088,JNJ18,14.31
088,JNJ19,12.89
088,JNJ20,5.47
088,JNJ21,4.16
088,JNJ22,11.62
088,JNJ23,5.22
088,JNJ24,7.51
088,JNJ25,15.78
088,JNJ26,16.74
088,JNJ27,11.34
088,JNJ28,23.45
088,JNJ29,2.39
088,JNJ30,11.14
088,JNJ31,21.34
088,JNJ32,29.73
088,JNJ33,42.88
088,JNJ34,44.02
088,JNJ35,50.12
088,JNJ36,46.99
088,JNJ37,43.52
088,JNJ38,46.54
088,JNJ39,55.98
088,JNJ40,52.6
088,JNJ41,51.84
088,JNJ42,49.99
088,JNJ43,41.46
088,JNJ44,38.4
088,JNJ45,52.98
088,JNJ46,73.74
088,JNJ47,57.7
088,JNJ48,41.21
088,JNJ49,44.78
088,JNJ50,37.8
088,JNJ51,42.12
088,JNJ52,44.65
088,JNJ53,35.99
088,JNJ54,31.05
088,JNJ55,29.61
088,JNJ56,42.76
088,JNJ57,46.64
088,JNJ58,30.99
088,JNJ59,33.22
088,JNJ60,29.66
088,JNJ61,21.87
088,JNJ62,39.11
088,JNJ63,31.72
088,JNJ64,41.52
088,JNJ65,49.62
088,JNJ66,40.24
088,JNJ67,47.61
088,JNJ68,34.89
088,JNJ69,16.01
088,JNJ70,28.72
088,JNJ71,36.7
088,JNJ72,32.15
088,JNJ73,34.91
088,JNJ74,35.23
088,JNJ75,25.93
088,JNJ76,11.24
088,JNJ77,13.27
088,JNJ78,0.84
088,JNJ79,12.57
088,JNJ80,4.82
088,JNJ81,1.99
088,JNJ82,7.23
088,JNJ83,13.3
088,JNJ84,23.75
088,JNJ85,27.74
088,JNJ86,30.08
088,JNJ87,40.43
088,JNJ88,60.33
088,JNJ89,50.31
088,JNJ90,44.44
088,JNJ91,62.13
088,JNJ92,79.12
088,JNJ93,68.88
088,JNJ94,71.35
088,JNJ95,79.33
088,JNJ96,90.12
088,JNJ97,75.08
088,JNJ98,91.51
088,JNJ99,80.9
088,JNJ100,69.7
088,JNJ101,65.2
088,JNJ102,73.28
088,JNJ103,69.05
088,JNJ104,65.17
088,JNJ105,78.47
088,JNJ106,87.6
089,IIPR0,3.78
089,IIPR1,16.46
089,IIPR2,19.01
089,IIPR3,10.32
089,IIPR4,1.86
089,IIPR5,22.69
089,IIPR6,29.4
089,IIPR7,32.92
089,IIPR8,27.85
089,IIPR9,35.77
089,IIPR10,39.93
089,IIPR11,39.2
089,IIPR12,40.54
089,IIPR13,48.88
089,IIPR14,43.93
089,IIPR15,50.93
089,IIPR16,53.69
089,IIPR17,59.01
089,IIPR18,65.98
089,IIPR19,71.8
089,IIPR20,72.78
089,IIPR21,72.94
089,IIPR22,70.89
089,IIPR23,75.65
089,IIPR24,78.61
089,IIPR25,67.73
089,IIPR26,55.44
089,IIPR27,70.72
089,IIPR28,68.15
089,IIPR29,86.01
089,IIPR30,89.35
089,IIPR31,96.17
089,IIPR32,105.86
089,IIPR33,110.8
089,IIPR34,110.39
089,IIPR35,114.64
089,IIPR36,119.28
089,IIPR37,114.58
089,IIPR38,115.69
089,IIPR39,120.25
089,IIPR40,115.11
089,IIPR41,114.05
089,IIPR42,127.41
089,IIPR43,125.63
089,IIPR44,118.27
089,IIPR45,125.66
089,IIPR46,136.07
089,IIPR47,145.94
089,IIPR48,128.08
089,IIPR49,126.7
089,IIPR50,136.94
089,IIPR51,135.01
089,IIPR52,126.48
089,IIPR53,115.52
089,IIPR54,114.39
089,IIPR55,115.64
089,IIPR56,111.91
089,IIPR57,111.07
089,IIPR58,103.78
089,IIPR59,102.91
089,IIPR60,85.9
089,IIPR61,89.77
089,IIPR62,75.99
089,IIPR63,70.4
089,IIPR64,82.2
089,IIPR65,85.65
089,IIPR66,76.8
089,IIPR67,77.01
089,IIPR68,85.76
089,IIPR69,84.03
089,IIPR70,89.6
089,IIPR71,91.08
089,IIPR72,89.83
089,IIPR73,103.78
089,IIPR74,108.64
089,IIPR75,93.71
089,IIPR76,105.9
089,IIPR77,96.42
089,IIPR78,98.15
089,IIPR79,100.86
089,IIPR80,106.87
089,IIPR81,111.75
089,IIPR82,103.1
089,IIPR83,119.61
089,IIPR84,119.07
089,IIPR85,107.54
089,IIPR86,94.62
089,IIPR87,94.16
089,IIPR88,83.39
089,IIPR89,81.77
089,IIPR90,68.47
089,IIPR91,84.57
089,IIPR92,83.16
089,IIPR93,83.65
089,IIPR94,84.44
089,IIPR95,86.11
089,IIPR96,86.48
089,IIPR97,71.17
089,IIPR98,65.95
089,IIPR99,70.04
089,IIPR100,50.75
089,IIPR101,63.79
089,IIPR102,56.77
089,IIPR103,63.63
089,IIPR104,61.77
089,IIPR105,64.14
089,IIPR106,76.49
090,ACB0,5.02
090,ACB1,21.27
090,ACB2,32.63
090,ACB3,37.56
090,ACB4,37.41
090,ACB5,45.55
090,ACB6,65.16
090,ACB7,77.59
090,ACB8,83.79
090,ACB9,100.38
090,ACB10,86.69
090,ACB11,71.13
090,ACB12,65.48
090,ACB13,63.81
090,ACB14,70.21
090,ACB15,63.07
090,ACB16,56.08
090,ACB17,64.54
090,ACB18,63
090,ACB19,58.75
090,ACB20,70.04
090,ACB21,64.74
090,ACB22,75.71
090,ACB23,81.68
090,ACB24,96.98
090,ACB25,100.2
090,ACB26,97.46
090,ACB27,97.94
090,ACB28,109.55
090,ACB29,123.45
090,ACB30,128.05
090,ACB31,127.01
090,ACB32,146.53
090,ACB33,151.26
090,ACB34,147.69
090,ACB35,140.17
090,ACB36,137.13
090,ACB37,127.89
090,ACB38,124.68
090,ACB39,126.97
090,ACB40,120.41
090,ACB41,123.36
090,ACB42,121.39
090,ACB43,113.51
090,ACB44,110.69
090,ACB45,122.55
090,ACB46,113.57
090,ACB47,111.48
090,ACB48,106.83
090,ACB49,90.85
090,ACB50,79.55
090,ACB51,65.65
090,ACB52,68.75
090,ACB53,58.12
090,ACB54,55.91
090,ACB55,53.86
090,ACB56,53.25
090,ACB57,63.75
090,ACB58,74.85
090,ACB59,53.79
090,ACB60,47.87
090,ACB61,61.01
090,ACB62,72.36
090,ACB63,58.21
090,ACB64,67.55
090,ACB65,62.52
090,ACB66,56.54
090,ACB67,65.85
090,ACB68,72.8
090,ACB69,70.3
090,ACB70,66.31
090,ACB71,61.11
090,ACB72,43.71
090,ACB73,36.3
090,ACB74,37.03
090,ACB75,29.64
090,ACB76,43.2
090,ACB77,21.39
090,ACB78,13.28
090,ACB79,16.91
090,ACB80,5.02
090,ACB81,7.16
090,ACB82,0.33
090,ACB83,4.54
090,ACB84,9.59
090,ACB85,6.87
090,ACB86,17.45
090,ACB87,11.61
090,ACB88,16.62
090,ACB89,22.72
090,ACB90,13.99
090,ACB91,8.46
090,ACB92,16.46
090,ACB93,19.87
090,ACB94,26.01
090,ACB95,35.56
090,ACB96,34
090,ACB97,47
090,ACB98,47.17
090,ACB99,45.04
090,ACB100,42.89
090,ACB101,50.77
090,ACB102,48.42
090,ACB103,39.69
090,ACB104,55.22
090,ACB105,62.3
090,ACB106,71.83
091,GE0,22.24
091,GE1,13.64
091,GE2,4.99
091,GE3,18.64
091,GE4,28.37
091,GE5,12.21
091,GE6,8.49
091,GE7,2.41
091,GE8,3.79
091,GE9,15.73
091,GE10,36.36
091,GE11,48.06
091,GE12,47.49
091,GE13,62.14
091,GE14,67.96
091,GE15,68.93
091,GE16,92.84
091,GE17,93.92
091,GE18,103.22
091,GE19,95.6
091,GE20,87.78
091,GE21,80.77
091,GE22,70.06
091,GE23,77.5
091,GE24,78.71
091,GE25,76.6
091,GE26,82.72
091,GE27,62.9
091,GE28,54.67
091,GE29,52.41
091,GE30,58.29
091,GE31,65.69
091,GE32,83.95
091,GE33,84.23
091,GE34,102.34
091,GE35,106.58
091,GE36,119.61
091,GE37,116.64
091,GE38,101.44
091,GE39,122.75
091,GE40,126.09
091,GE41,107.3
091,GE42,97.36
091,GE43,99.09
091,GE44,98.96
091,GE45,102.02
091,GE46,114.61
091,GE47,114.02
091,GE48,109.89
091,GE49,105.96
091,GE50,101.84
091,GE51,103.6
091,GE52,100.56
091,GE53,99.44
091,GE54,97.16
091,GE55,115.46
091,GE56,116.68
091,GE57,116.89
091,GE58,118.78
091,GE59,116.27
091,GE60,112.21
091,GE61,110.44
091,GE62,109.17
091,GE63,95.4
091,GE64,106.43
091,GE65,119.01
091,GE66,124.57
091,GE67,138.71
091,GE68,150.39
091,GE69,137.3
091,GE70,131.7
091,GE71,135.11
091,GE72,126.98
091,GE73,118.95
091,GE74,131.75
091,GE75,136.45
091,GE76,133.19
091,GE77,121.26
091,GE78,132.16
091,GE79,140.65
091,GE80,138.26
091,GE81,153.78
091,GE82,153.25
091,GE83,139.26
091,GE84,131.08
091,GE85,133.32
091,GE86,138.43
091,GE87,140.24
091,GE88,135.27
091,GE89,137.02
091,GE90,145.32
091,GE91,129.37
091,GE92,137.04
091,GE93,134.12
091,GE94,123.61
091,GE95,146.06
091,GE96,152.35
091,GE97,164.49
091,GE98,171.9
091,GE99,163.98
091,GE100,173.64
091,GE101,155.03
091,GE102,138.74
091,GE103,130.39
091,GE104,116.71
091,GE105,114.74
091,GE106,108.95
092,AAPL0,2.9
092,AAPL1,1.02
092,AAPL2,4.66
092,AAPL3,1.51
092,AAPL4,15.74
092,AAPL5,23.53
092,AAPL6,23.35
092,AAPL7,21.91
092,AAPL8,23.94
092,AAPL9,26.27
092,AAPL10,26.85
092,AAPL11,36.11
092,AAPL12,51.61
092,AAPL13,62.49
092,AAPL14,63.99
092,AAPL15,65.72
092,AAPL16,73.14
092,AAPL17,64.4
092,AAPL18,67.15
092,AAPL19,46.3
092,AAPL20,49.12
092,AAPL21,51.99
092,AAPL22,48.32
092,AAPL23,48.18
092,AAPL24,38.87
092,AAPL25,41.06
092,AAPL26,36.05
092,AAPL27,25.22
092,AAPL28,31.96
092,AAPL29,40.78
092,AAPL30,26.18
092,AAPL31,20.63
092,AAPL32,44.05
092,AAPL33,42.4
092,AAPL34,48.72
092,AAPL35,36.51
092,AAPL36,30.78
092,AAPL37,41.84
092,AAPL38,36.79
092,AAPL39,40.2
092,AAPL40,47.21
092,AAPL41,54.26
092,AAPL42,59.87
092,AAPL43,54.56
092,AAPL44,43.94
092,AAPL45,41.9
092,AAPL46,52.02
092,AAPL47,71.69
092,AAPL48,68.82
092,AAPL49,62.71
092,AAPL50,58.59
092,AAPL51,78.71
092,AAPL52,74.15
092,AAPL53,59.96
092,AAPL54,74.42
092,AAPL55,72.86
092,AAPL56,81.73
092,AAPL57,96.17
092,AAPL58,88.88
092,AAPL59,100.15
092,AAPL60,104.18
092,AAPL61,115.68
092,AAPL62,118.98
092,AAPL63,106.39
092,AAPL64,112.26
092,AAPL65,126.41
092,AAPL66,142.95
092,AAPL67,138.6
092,AAPL68,141.76
092,AAPL69,132.16
092,AAPL70,131.74
092,AAPL71,133.13
092,AAPL72,119.95
092,AAPL73,111.94
092,AAPL74,120.11
092,AAPL75,122.13
092,AAPL76,123.44
092,AAPL77,135.94
092,AAPL78,138.95
092,AAPL79,130.74
092,AAPL80,143.03
092,AAPL81,150.55
092,AAPL82,154.71
092,AAPL83,160.24
092,AAPL84,177.73
092,AAPL85,171.42
092,AAPL86,164.31
092,AAPL87,168.99
092,AAPL88,164.31
092,AAPL89,163.12
092,AAPL90,159.09
092,AAPL91,166.55
092,AAPL92,158.35
092,AAPL93,167.34
092,AAPL94,159.22
092,AAPL95,158.58
092,AAPL96,140.51
092,AAPL97,134.84
092,AAPL98,131.67
092,AAPL99,114.35
092,AAPL100,118.61
092,AAPL101,126.5
092,AAPL102,134.52
092,AAPL103,142.03
092,AAPL104,135.94
092,AAPL105,123.56
092,AAPL106,141.02
093,F0,9.76
093,F1,16.01
093,F2,24.94
093,F3,39.36
093,F4,44.9
093,F5,59.56
093,F6,77.12
093,F7,86.78
093,F8,75.84
093,F9,79.24
093,F10,85.09
093,F11,77.39
093,F12,85.67
093,F13,78.9
093,F14,72.09
093,F15,71.45
093,F16,67.87
093,F17,72.02
093,F18,63.65
093,F19,70.6
093,F20,55.22
093,F21,47.56
093,F22,34.32
093,F23,46.38
093,F24,39.89
093,F25,36.53
093,F26,46.19
093,F27,62.78
093,F28,57.74
093,F29,51.93
093,F30,32.93
093,F31,36.83
093,F32,23.96
093,F33,21.72
093,F34,0.05
093,F35,1.31
093,F36,0.74
093,F37,0.98
093,F38,3.17
093,F39,8.6
093,F40,16.33
093,F41,17.94
093,F42,17.07
093,F43,25
093,F44,25.62
093,F45,41.76
093,F46,35.77
093,F47,21.11
093,F48,42.12
093,F49,31.11
093,F50,28.31
093,F51,39.97
093,F52,39.1
093,F53,26.5
093,F54,26.81
093,F55,28.86
093,F56,31.56
093,F57,35.92
093,F58,27.95
093,F59,47.83
093,F60,54.81
093,F61,55.37
093,F62,56.75
093,F63,58.58
093,F64,54.32
093,F65,39.29
093,F66,33.68
093,F67,22.54
093,F68,8.47
093,F69,12.45
093,F70,26.68
093,F71,17.79
093,F72,13.97
093,F73,18.28
093,F74,14.66
093,F75,17.67
093,F76,19.49
093,F77,16.5
093,F78,9.27
093,F79,19.01
093,F80,1.2
093,F81,4.52
093,F82,26.58
093,F83,27.84
093,F84,16.57
093,F85,28.15
093,F86,24.79
093,F87,32.75
093,F88,36.39
093,F89,29.92
093,F90,21.08
093,F91,11.46
093,F92,14.53
093,F93,10.86
093,F94,17.78
093,F95,20.3
093,F96,13.02
093,F97,3.06
093,F98,13.15
093,F99,8.43
093,F100,7.7
093,F101,1.2
093,F102,18.69
093,F103,19.06
093,F104,23.2
093,F105,9.93
093,F106,28.02
094,CRON0,0.09
094,CRON1,2.96
094,CRON2,10.83
094,CRON3,16.88
094,CRON4,16.74
094,CRON5,13.03
094,CRON6,5.74
094,CRON7,1.44
094,CRON8,7.07
094,CRON9,0.98
094,CRON10,0.7
094,CRON11,8.86
094,CRON12,11.99
094,CRON13,15.78
094,CRON14,17.65
094,CRON15,9.09
094,CRON16,2.27
094,CRON17,12.9
094,CRON18,0.99
094,CRON19,18.97
094,CRON20,4.71
094,CRON21,21.66
094,CRON22,8.55
094,CRON23,20.31
094,CRON24,7.9
094,CRON25,2.84
094,CRON26,4.9
094,CRON27,10.06
094,CRON28,16.18
094,CRON29,26.27
094,CRON30,44.73
094,CRON31,38.54
094,CRON32,41.03
094,CRON33,33.22
094,CRON34,21.25
094,CRON35,2.6
094,CRON36,9.58
094,CRON37,13.98
094,CRON38,13.76
094,CRON39,29.17
094,CRON40,36.66
094,CRON41,44.82
094,CRON42,34.07
094,CRON43,27.5
094,CRON44,8.92
094,CRON45,23.78
094,CRON46,33.9
094,CRON47,27.78
094,CRON48,15.07
094,CRON49,10.98
094,CRON50,21.35
094,CRON51,13.3
094,CRON52,4.42
094,CRON53,15.24
094,CRON54,8.16
094,CRON55,24.52
094,CRON56,8.44
094,CRON57,6.18
094,CRON58,6.03
094,CRON59,11.47
094,CRON60,25.82
094,CRON61,40.5
094,CRON62,30.24
094,CRON63,32.79
094,CRON64,29.05
094,CRON65,34.92
094,CRON66,33.42
094,CRON67,32.73
094,CRON68,39.16
094,CRON69,33.24
094,CRON70,28.84
094,CRON71,20.56
094,CRON72,29.39
094,CRON73,32.23
094,CRON74,36.17
094,CRON75,52.11
094,CRON76,51.26
094,CRON77,43.99
094,CRON78,54.64
094,CRON79,66.92
094,CRON80,62.63
094,CRON81,72.39
094,CRON82,59.26
094,CRON83,54.47
094,CRON84,67
094,CRON85,59.41
094,CRON86,64.38
094,CRON87,47.61
094,CRON88,47.56
094,CRON89,49.02
094,CRON90,56.11
094,CRON91,54.59
094,CRON92,56.67
094,CRON93,59.12
094,CRON94,78.54
094,CRON95,83.57
094,CRON96,94.94
094,CRON97,104.66
094,CRON98,107.68
094,CRON99,114.81
094,CRON100,117.18
094,CRON101,110.63
094,CRON102,102.65
094,CRON103,94.73
094,CRON104,98.63
094,CRON105,92.12
094,CRON106,97.43
095,MSFT0,9.08
095,MSFT1,0.17
095,MSFT2,1.4
095,MSFT3,4.64
095,MSFT4,4.49
095,MSFT5,17.05
095,MSFT6,13.7
095,MSFT7,9.61
095,MSFT8,0.28
095,MSFT9,4.22
095,MSFT10,5.85
095,MSFT11,10.33
095,MSFT12,25.97
095,MSFT13,23.85
095,MSFT14,25.41
095,MSFT15,27.28
095,MSFT16,21.24
095,MSFT17,25.12
095,MSFT18,32.68
095,MSFT19,39.08
095,MSFT20,34.12
095,MSFT21,30.41
095,MSFT22,35.37
095,MSFT23,39.14
095,MSFT24,29.85
095,MSFT25,26.2
095,MSFT26,23.51
095,MSFT27,23.83
095,MSFT28,18.23
095,MSFT29,11.46
095,MSFT30,21
095,MSFT31,23.87
095,MSFT32,18.71
095,MSFT33,12.45
095,MSFT34,25.96
095,MSFT35,6.93
095,MSFT36,14.73
095,MSFT37,19.52
095,MSFT38,0.72
095,MSFT39,11.71
095,MSFT40,19.18
095,MSFT41,26.85
095,MSFT42,25.63
095,MSFT43,43.58
095,MSFT44,29.7
095,MSFT45,21.82
095,MSFT46,9.34
095,MSFT47,6.91
095,MSFT48,4.02
095,MSFT49,11.24
095,MSFT50,6.59
095,MSFT51,6.18
095,MSFT52,12.94
095,MSFT53,5.17
095,MSFT54,4.72
095,MSFT55,17.26
095,MSFT56,7.83
095,MSFT57,12.21
095,MSFT58,13.22
095,MSFT59,14.69
095,MSFT60,2.46
095,MSFT61,7.44
095,MSFT62,12.4
095,MSFT63,4.52
095,MSFT64,11.54
095,MSFT65,3.4
095,MSFT66,12.5
095,MSFT67,0.02
095,MSFT68,12.67
095,MSFT69,16.37
095,MSFT70,15.86
095,MSFT71,4.36
095,MSFT72,1.02
095,MSFT73,0.43
095,MSFT74,1.11
095,MSFT75,3.24
095,MSFT76,8.46
095,MSFT77,4.09
095,MSFT78,16.39
095,MSFT79,18.13
095,MSFT80,25.5
095,MSFT81,27.81
095,MSFT82,37.53
095,MSFT83,47.25
095,MSFT84,53.09
095,MSFT85,74.75
095,MSFT86,53.76
095,MSFT87,57.51
095,MSFT88,51.06
095,MSFT89,58
095,MSFT90,50.36
095,MSFT91,51.87
095,MSFT92,66.45
095,MSFT93,76.09
095,MSFT94,71.39
095,MSFT95,67.5
095,MSFT96,49.49
095,MSFT97,54.91
095,MSFT98,53.79
095,MSFT99,39.53
095,MSFT100,31.27
095,MSFT101,39.48
095,MSFT102,29.87
095,MSFT103,36
095,MSFT104,24.25
095,MSFT105,23.36
095,MSFT106,18.61
096,GPRO0,2.81
096,GPRO1,3.87
096,GPRO2,3.52
096,GPRO3,14.14
096,GPRO4,9.7
096,GPRO5,9
096,GPRO6,19.29
096,GPRO7,8.31
096,GPRO8,5.98
096,GPRO9,7.79
096,GPRO10,10.86
096,GPRO11,1.14
096,GPRO12,7.4
096,GPRO13,13.18
096,GPRO14,13.89
096,GPRO15,3.22
096,GPRO16,22.11
096,GPRO17,0.7
096,GPRO18,12.57
096,GPRO19,8.14
096,GPRO20,3.56
096,GPRO21,12.67
096,GPRO22,2.43
096,GPRO23,3.44
096,GPRO24,3.86
096,GPRO25,12.16
096,GPRO26,14.89
096,GPRO27,5.87
096,GPRO28,6.43
096,GPRO29,15.96
096,GPRO30,32.64
096,GPRO31,30.69
096,GPRO32,19.46
096,GPRO33,5.14
096,GPRO34,15.53
096,GPRO35,24.6
096,GPRO36,20.2
096,GPRO37,34.89
096,GPRO38,18.07
096,GPRO39,8.16
096,GPRO40,14.81
096,GPRO41,2.67
096,GPRO42,9.97
096,GPRO43,4.24
096,GPRO44,10.03
096,GPRO45,3.95
096,GPRO46,16.01
096,GPRO47,2.06
096,GPRO48,1.5
096,GPRO49,9.27
096,GPRO50,1.32
096,GPRO51,17.51
096,GPRO52,18.22
096,GPRO53,18.8
096,GPRO54,21.24
096,GPRO55,11
096,GPRO56,31.98
096,GPRO57,20.57
096,GPRO58,12.33
096,GPRO59,21.3
096,GPRO60,13.37
096,GPRO61,5.03
096,GPRO62,0.69
096,GPRO63,21.13
096,GPRO64,10.22
096,GPRO65,9.76
096,GPRO66,8.71
096,GPRO67,3.9
096,GPRO68,10.35
096,GPRO69,15.74
096,GPRO70,11.52
096,GPRO71,2.95
096,GPRO72,10.91
096,GPRO73,17.1
096,GPRO74,15.85
096,GPRO75,28.28
096,GPRO76,18.39
096,GPRO77,28.34
096,GPRO78,42.49
096,GPRO79,53.51
096,GPRO80,66.29
096,GPRO81,67.97
096,GPRO82,87.58
096,GPRO83,98
096,GPRO84,87.34
096,GPRO85,84.04
096,GPRO86,92.42
096,GPRO87,88.87
096,GPRO88,88.02
096,GPRO89,99.32
096,GPRO90,86.95
096,GPRO91,94.07
096,GPRO92,105.6
096,GPRO93,106.14
096,GPRO94,95.36
096,GPRO95,104.36
096,GPRO96,103.47
096,GPRO97,108.34
096,GPRO98,102.35
096,GPRO99,113.44
096,GPRO100,121.23
096,GPRO101,115.33
096,GPRO102,114.67
096,GPRO103,97.34
096,GPRO104,97.04
096,GPRO105,98.12
096,GPRO106,83.9
097,FIT0,1.73
097,FIT1,6.78
097,FIT2,0.66
097,FIT3,4.77
097,FIT4,11.54
097,FIT5,21.61
097,FIT6,23.5
097,FIT7,8.01
097,FIT8,6.57
097,FIT9,10.76
097,FIT10,11.29
097,FIT11,6.19
097,FIT12,2.46
097,FIT13,17.09
097,FIT14,22.51
097,FIT15,11.21
097,FIT16,22.36
097,FIT17,10.77
097,FIT18,16.37
097,FIT19,19.3
097,FIT20,22.07
097,FIT21,28.35
097,FIT22,27.04
097,FIT23,26.98
097,FIT24,24.37
097,FIT25,27.52
097,FIT26,17.79
097,FIT27,27.32
097,FIT28,38.38
097,FIT29,35.08
097,FIT30,39.54
097,FIT31,37.79
097,FIT32,43.42
097,FIT33,43.57
097,FIT34,47.07
097,FIT35,49.33
097,FIT36,39.43
097,FIT37,57.47
097,FIT38,45.52
097,FIT39,42.48
097,FIT40,38.42
097,FIT41,37.55
097,FIT42,55.35
097,FIT43,58.27
097,FIT44,59.8
097,FIT45,53.14
097,FIT46,45.74
097,FIT47,42.49
097,FIT48,53.51
097,FIT49,33.68
097,FIT50,51.3
097,FIT51,47.35
097,FIT52,59.02
097,FIT53,60.9
097,FIT54,65.11
097,FIT55,69.75
097,FIT56,46.58
097,FIT57,47.7
097,FIT58,47.48
097,FIT59,52.11
097,FIT60,60.88
097,FIT61,65.06
097,FIT62,52.23
097,FIT63,67.5
097,FIT64,72.68
097,FIT65,57.65
097,FIT66,53.62
097,FIT67,49.41
097,FIT68,33.8
097,FIT69,38.34
097,FIT70,30.02
097,FIT71,33.18
097,FIT72,37.72
097,FIT73,51.79
097,FIT74,49.77
097,FIT75,63.69
097,FIT76,56.83
097,FIT77,70.33
097,FIT78,80.9
097,FIT79,91.01
097,FIT80,101.88
097,FIT81,92.28
097,FIT82,92.42
097,FIT83,92.08
097,FIT84,84.97
097,FIT85,86.05
097,FIT86,79.84
097,FIT87,78.35
097,FIT88,94.27
097,FIT89,102.16
097,FIT90,99.04
097,FIT91,100.38
097,FIT92,108.8
097,FIT93,103.02
097,FIT94,114.37
097,FIT95,123.46
097,FIT96,135.91
097,FIT97,140.47
097,FIT98,135.83
097,FIT99,135.4
097,FIT100,146.91
097,FIT101,150.57
097,FIT102,164.8
097,FIT103,169.88
097,FIT104,160.13
097,FIT105,170.44
097,FIT106,169.45
098,AMD0,10.59
098,AMD1,29.74
098,AMD2,34.74
098,AMD3,49.71
098,AMD4,43.79
098,AMD5,31.85
098,AMD6,36.37
098,AMD7,39.52
098,AMD8,23.62
098,AMD9,14.61
098,AMD10,9.93
098,AMD11,8.43
098,AMD12,1.93
098,AMD13,16.05
098,AMD14,34.69
098,AMD15,17.71
098,AMD16,7.74
098,AMD17,8.56
098,AMD18,2.64
098,AMD19,3.02
098,AMD20,22.95
098,AMD21,18.84
098,AMD22,23.58
098,AMD23,25.42
098,AMD24,15.74
098,AMD25,19.04
098,AMD26,24.19
098,AMD27,30.4
098,AMD28,26.54
098,AMD29,19.25
098,AMD30,18
098,AMD31,27.04
098,AMD32,26.43
098,AMD33,28.85
098,AMD34,25.26
098,AMD35,11.25
098,AMD36,20.35
098,AMD37,16.65
098,AMD38,3.47
098,AMD39,13.33
098,AMD40,10.47
098,AMD41,0.56
098,AMD42,1.7
098,AMD43,6.52
098,AMD44,7.37
098,AMD45,9.65
098,AMD46,15.6
098,AMD47,9.5
098,AMD48,1.59
098,AMD49,7.59
098,AMD50,21.19
098,AMD51,25.26
098,AMD52,16.01
098,AMD53,25.78
098,AMD54,18.74
098,AMD55,13.87
098,AMD56,2.44
098,AMD57,17.89
098,AMD58,30.61
098,AMD59,28.07
098,AMD60,26.2
098,AMD61,36.18
